document_id,ch_name,ch_abstract,keywords,technical_cluster_id,technical_secondary_id,technical_evidence_score,technical_margin,technical_evidence,technical_semantic_score,technical_semantic_margin,technical_confidence,technical_semantic_top,application_cluster_id,application_secondary_id,application_evidence_score,application_margin,application_evidence,application_semantic_score,application_semantic_margin,application_confidence,application_semantic_top,abstract_missing,title_missing,keywords_missing,gold_quality,technical_gold_quality,application_gold_quality
ZH_0022,“技术—组织—环境”视域下数字经济赋能低碳转型发展的路径,数字经济的蓬勃发展为深入推进低碳转型提供了有力的技术、管理和制度手段，但我国现阶段仍存在数字技术创新水平有限、数字人才供给能力不足、数字治理体系亟待健全等问题，制约了数字经济对于低碳转型发展的赋能作用。文章基于“技术—组织—环境”（TOE）框架，探讨数字经济对低碳转型发展影响的技术迭代路径、管理变革路径及制度优化路径，阐述数字经济在低碳转型发展中的重要作用，为促进我国发展数字经济助力“双碳”目标实现提出政策建议。,"['数字经济', '低碳转型', 'TOE框架', '节能减排', '碳中和']",T46,T10,3.0,0.7305298388128671,关键词:TOE框架,0.1996848008779714,0.0752131343776233,0.7866666666666666,T46,A40,A44,8.5,-0.1004338965984548,标题:数字经济；关键词:数字经济；摘要:数字经济；摘要:技术创新,0.5617024216292078,0.2622068610314444,0.8600000000000001,A40,False,False,False,high,high,high
ZH_0023,全球高超声速技术发展态势分析,高超声速技术是未来航空航天领域的制高点，具有重要的战略性和前瞻性意义。文章采用文献计量/综述、国内外官方机构/权威网站调研等方法对全球高超声速技术发展态势进行分析。研究发现，针对高超声速技术的研究主要集中在军事领域，其中动力推进技术、制导与控制技术、新型材料和热防护技术等是该领域的研究重点方向。通过梳理各国研发态势发现，未来涉及高超声速武器研发的相关核心技术仍是研究的重点，同时各国正加快优先布局高超声速防御系统，加强与合作国在技术研发、联合防空和导弹防御等方面的合作，以提升地区防御力和威慑力。,"['高超声速技术', '高超声速武器', '动力推进技术', '制导与控制技术', '新型材料和热防护技术', '高超声速风洞', '高超声速防御系统']",T45,T11,5.5,-0.1471959406519883,摘要:文献计量；标题:发展态势；摘要:发展态势,0.4910478451338277,0.3200289953429402,0.7855555555555556,T45,A49,A19,20.5,0.7469902088426628,摘要:航空航天；标题:高超声速；关键词:高超声速；摘要:高超声速；关键词:武器；摘要:武器；关键词:制导；摘要:制导；关键词:防御系统；摘要:防御系统,0.8108760284590916,0.1927872060190204,0.98,A49,False,False,False,high,high,high
ZH_0025,黄河上游地区市域数字经济与绿色发展耦合协调度及提升路径,“数字中国”与“美丽中国”建设背景下，解析数字经济与绿色发展的耦合协调关系是推进区域高质量发展的重要议题。文章以黄河上游17个地级市为研究区，基于熵权法、耦合协调度模型与障碍度模型，剖析2010—2019年数字经济与绿色发展耦合协调关系时空演变特征及障碍因子，进而提炼不同类型区数字经济与绿色发展耦合协调发展的提升路径。结果表明：(1)研究期内耦合协调度呈“V”字形态势，形成北部优于中、南部的空间格局，且多中心趋势明显。(2)影响数字经济与绿色发展2个子系统耦合协调发展的突出问题集中于产业基础设施建设、技术与人才的投入以及对人民生活和环境的影响。(3)研究区耦合协调发展类型区可划分为高数字化—高绿色化区（H-H型）、高数字化—低绿色化区（H-L型）、低数字化—高绿色化区（L-H型）、低数字化—低绿色化区（L-L型）4类。(4)H-H型应以城市群或中心城市为发展核心，H-L型应以主导产业转型升级为目标导向，L-H型应以健全数字经济产业基础为发展手段，L-L型应以吸引外部投资与承接产业转移为发展关键。,"['黄河上游地区', '数字经济', '绿色发展', '耦合协调度', '城市群与中心城市', '基础设施', '人才']",T44,T41,8.5,0.7153890511610803,标题:耦合协调度；关键词:耦合协调度；摘要:耦合协调度；摘要:障碍度模型,0.5918387699070222,0.5721066679572964,0.98,T44,A40,A44,7.5,0.0217525481338428,标题:数字经济；关键词:数字经济；摘要:数字经济,0.332649877639712,0.1553753438131634,0.8839278029472273,A40,False,False,False,high,high,high
ZH_0028,基于健康指数的架空线路运行状态评价方法研究,针对现有架空线路运行状态评估存在的问题，提出一种基于健康指数的架空线路运行状态综合评估方法。该方法结合架空线路运行特点，综合考虑线路本体及天气、环境等外力因素影响，系统地研究了影响线路健康状况的各级关键因素及其影响系数。考虑不同影响因素重要程度，采取定性、定量相结合的方式，提出了层次分析法、优劣解距离法、专家研讨法三者相结合的线路健康指数计算方法。利用该方法对南京某实际110 kV架空线路运行状态进行现场验证，证明了所提方法的有效性。所提方法不仅适用于架空线路健康状态的评估，也可为其他电力设备的健康状态评估提供参考。,"['健康指数', '架空线路', '状态评价']",T41,T28,8.5,0.7474206149374509,摘要:层次分析法；标题:健康指数；关键词:健康指数；摘要:健康指数,0.4597475322203396,0.1958615352675072,0.98,T41,A37,A08,6.5,0.7207395805803887,标题:状态评价；关键词:状态评价,0.2478827478675447,0.0052827184313475,0.98,A37,False,False,False,high,high,high
ZH_0029,计及劣化状态和随机故障的光伏发电系统视情维修模型以及最优检修策略,针对现有光伏发电系统维修策略研究中通常仅考虑劣化状态导致维修决策不合理等问题，提出了一种计及劣化状态和随机故障的光伏发电系统视情维修模型及最优检修策略。首先，以离散状态下的Markov过程为基础，将随机故障对维修策略的影响引入到光伏发电系统视情维修建模中，建立光伏发电系统计及劣化状态和随机故障状态的视情维修模型，定期检测光伏发电系统的状态。当系统状态超过预防性维修阈值时进行不完全维修；出现随机故障时进行最小维修；达到故障状态时进行更换。然后，以光伏发电系统长期稳定运行的最小总成本率为目标，采用一种改进的黏菌优化算法求取光伏发电系统最佳检测周期和预防性维修阈值。最后，以某光伏发电系统为例，通过对模型参数的灵敏度分析和传统不考虑随机故障维修模型的对比研究，验证了所提模型及策略的有效性和可行性。,"['光伏发电系统', '视情维修', 'Markov过程', '随机故障', '预防性维修阈值']",T37,T36,4.5,0.7058561406399466,标题:最优检修；摘要:最优检修,0.0001171998647587,-0.1010275668575239,0.8099999999999999,T36,A34,A37,7.5,0.7135552210348532,标题:光伏；关键词:光伏；摘要:光伏,0.1173509657674595,-0.0460341354653336,0.94,A37,False,False,False,high,high,high
ZH_0033,交流故障下高压直流系统无功特性分析及无功控制策略研究,"现有低压限流环节(voltage dependent current order limitation,VDCOL)使得高压直流系统的有功和无功强耦合，不能在交流故障持续及恢复过程中充分利用换流站自身的无功支撑能力来改善其恢复性能。该文以CIGRE HVDC标准测试模型与贵广Ⅱ工程模型作为算例，对两种模型交流故障下的直流电流及无功功率可运行范围进行了分析计算，并在PSCAD/EMTDC仿真程序中进行了验证；接着，对VDCOL的外特性进行了分析，结果表明其输出的直流电流指令不在所计算的可运行范围内；最后，采用了一种替换VDCOL的无功控制策略，该策略不仅能保证故障下直流两侧的控制指令位于可运行范围内，也能改善高压直流系统的故障恢复性能。","['高压直流', '无功功率', '换相失败', '交流故障']",T49,T14,4.5,0.574996384642426,标题:控制策略；摘要:控制策略,0.084210100029373,0.1071170331601849,0.8099999999999999,T13,A32,A37,12.5,0.7203904120607887,标题:高压直流；关键词:高压直流；摘要:高压直流；摘要:HVDC；关键词:换相失败；摘要:换流站,0.5765657670720957,0.4142172290056332,0.98,A32,False,False,False,high,high,high
ZH_0038,计及(火用)效率的电-气-热综合能源系统多目标优化调度方法,"为解决综合能源系统(integrated energy systems,IES)难以量质协同运行，且求解时间较长的问题，该文提出了一种计及(火用)效率的电-气-热综合能源系统多目标优化调度方法。首先，该文构建了IES模型，结合热力学第一、二定律，推导了该IES不同能源网络的源侧和负荷侧的(火用)方程以及(火用)效率等表达式；其次，为降低求解时间，提出了一个基于线性权重法的多目标函数求解与决策方法；最后，通过算例分析，验证了所提模型与方法的有效性。分析结果表明，相比于传统IES的优化问题，模型中考虑(火用)效率的多目标函数保证了能源品质的传输，促进了IES的量质协同运行，且该文所提求解方法的求解时间相比于遍历权重法降低了90.22%。","['综合能源系统', '多目标优化', '(火用)效率', '求解时间']",T37,T13,12.0,0.6818546929638049,标题:优化调度；摘要:优化调度；标题:多目标优化；关键词:多目标优化；摘要:多目标优化,0.3101872670795563,0.156104949741464,0.98,T37,A33,A31,7.5,0.7627338089697568,标题:综合能源系统；关键词:综合能源系统；摘要:综合能源系统,0.4425995829113756,0.3052414926411203,0.98,A33,False,False,False,high,high,high
ZH_0039,计及自适应阶梯碳势-碳价与供需双响应基于主从博弈的综合能源系统低碳经济调度,"针对碳流视角下综合能源系统(integrated energy system,IES)低碳化调度潜能挖掘不充分和用能侧碳排放责任承担不足的问题，提出了计及自适应阶梯碳势-碳价与供需双响应基于主从博弈的IES低碳经济调度策略。首先，设计自适应阶梯碳势-碳价模型，并构建基于能量枢纽矩阵标准化模型的IES碳流模型，获取用户侧各能源负荷节点碳势，进而完成碳势分级下碳价区间的划分；其次，兼顾源荷两侧的灵活调整及响应机制，建立用户侧参与的IES主从博弈低碳经济调度模型，上层IES运营商通过制定动态变化的负荷节点碳势-碳价，引导下层用户聚合商低碳化用能；最后，提出改进霜冰优化算法(improved rime optimization algorithm,IRIME)，利用其独特阶梯式逐步搜索策略与主从博弈迭代过程相贴合的特性，并改进权重系数设计与选择策略，实现主从博弈模型的高精度、快速求解。仿真结果表明：所提自适应阶梯碳势-碳价模型提升了用户侧的碳势感知能力，与阶梯型碳排放固定碳价模型相比可进一步降低4.76%的碳排放量，结合供需双响应机制可提高1.13%的IES运营商收益和降低0.81%的用户聚合商成本；IRIME提升了模型求解的快速性，同时改善了主体间博弈结果的均衡性；所提调度策略实现了碳排放责任的流动转移与两主体间的协同低碳经济运行。","['综合能源系统', '碳排放流', '自适应阶梯碳势-碳价', '供需双响应', '主从博弈']",T38,T13,8.5,0.65252780207903,标题:主从博弈；关键词:主从博弈；摘要:主从博弈；摘要:博弈模型,0.2944064530397624,0.1230977459426517,0.98,T38,A33,A44,7.5,0.3745678667376292,标题:综合能源系统；关键词:综合能源系统；摘要:综合能源系统,0.314900378920359,0.2754847624116371,0.98,A33,False,False,False,high,high,high
ZH_0041,计及电压动态特性的虚拟同步机暂态稳定性分析,针对仅考虑摇摆方程可能导致虚拟同步机暂态稳定性分析误判的问题，首先考虑公共耦合点处电压变化对系统暂态行为的影响，建立了计及电压动态特性的虚拟同步机暂态模型，实现对虚拟同步机动态特性的全面精准刻画。在此基础上提出了一种直接求解极限切除角和极限切除时间的快速迭代求解算法，并分析了虚拟同步机核心控制参数改变对系统暂态稳定性的影响机理。最后，搭建了典型结构虚拟同步机的电磁仿真模型，验证了理论分析和关键暂态指标求解算法的正确性，结果表明相比于仅考虑摇摆方程的暂态模型，所提模型能更精准地刻画虚拟同步机暂态特性。,"['虚拟同步机', '摇摆方程', '暂态稳定性', '电压动态特性']",T49,T14,19.5,0.7632040924552627,标题:虚拟同步机；关键词:虚拟同步机；摘要:虚拟同步机；标题:稳定性分析；摘要:稳定性分析；标题:暂态稳定；关键词:暂态稳定；摘要:暂态稳定,0.613360212429535,0.5723369241309971,0.98,T49,A38,A20,7.5,0.7693186150188192,标题:虚拟同步机；关键词:虚拟同步机；摘要:虚拟同步机,0.4163598274085063,0.3522758215629942,0.98,A38,False,False,False,high,high,high
ZH_0043,计及SOC影响的电化学储能系统低电压穿越控制策略,"针对电化学储能现有低电压穿越控制策略未计及荷电状态(state of charge, SOC)动态特性导致其在低SOC场景下出现过放这一问题，设计并引入自适应调节系数来表征低电压穿越期间SOC对储能单元输出有功电流的影响，进而提出一种计及SOC动态特性与充放电状态的电化学储能系统低电压穿越控制策略。该控制策略基于并网规范的电压和频率要求，结合工程实际应用对自适应调节系数进行定量设计，使得系统故障期间储能单元输出的有功电流能够根据SOC大小动态调整。仿真结果表明，该控制策略在低SOC场景下能够有效限制有功电流输出，减缓放电速度，从而避免小容量、大放电倍率储能单元出现因SOC越限而退出运行的风险，并减小低电压穿越过程中多个储能单元之间的SOC极差。通过与传统的低电压穿越策略对比验证了所提策略的有效性。","['电化学储能', '荷电状态', '低电压穿越策略', '自适应调节系数']",T49,T13,12.0,0.7131547812473842,标题:控制策略；摘要:控制策略；标题:低电压穿越；关键词:低电压穿越；摘要:低电压穿越,0.3596546545490164,0.3796770089098875,0.98,T49,A35,A38,12.0,0.2468753821410748,标题:储能；关键词:储能；摘要:储能；标题:SOC；摘要:SOC,0.1867171771205943,-0.1651758418494662,0.94,A38,False,False,False,high,high,high
ZH_0044,适用于直流保护的数学形态学降噪与噪声干扰识别方法,柔性直流输电系统是调节我国能源分布不均问题的重要手段，直流保护是保证柔直系统安全的重要技术。现有工程中多采用行波保护作为主保护，然而行波保护存在易受噪声影响、故障波头不易捕捉等问题，制约了其广泛应用。针对上述问题，提出数学形态学降噪与噪声干扰识别方法，并根据直流保护采样信号特点进行参数设计，用于直流保护采样信号降噪和噪声干扰的识别。首先，确定基于自适应多尺度形态滤波的直流信号降噪方法，并设计结构元素长度和形态学滤波器类型、自适应多尺度形态滤波器的滤波器阶数和步长。其次，确定基于形态学梯度变换的噪声干扰识别方法，并设计形态学梯度变换的阈值。接着，从不同角度对形态学降噪方法与现有典型信号处理方法的滤波效果进行对比分析。最后，对形态学降噪与噪声干扰识别方法和保护的配合效果进行验证。形态学降噪与噪声干扰识别方法所需采样频率较低，运算量适中，滤波效果好，对直流保护适用性好。,"['行波保护', '自适应多尺度形态滤波', '噪声干扰识别', '形态学梯度', '故障波头捕捉']",T27,T34,17.0,0.7268827486241974,摘要:信号处理；关键词:滤波；摘要:滤波；标题:降噪；摘要:降噪；标题:形态学；关键词:形态学；摘要:形态学,0.1861027276641858,0.0491624901728389,0.98,T27,A27,A32,4.5,0.5461618524902973,标题:数学；摘要:数学,0.0349409425023758,-0.0988439107835915,0.8099999999999999,A32,False,False,False,high,high,high
ZH_0057,基于多元暂态特征故障度的配电网单相接地选线方法,针对配电网发生单相接地故障时电流较弱、故障条件复杂、现有的故障检测技术性能不可靠的问题，提出一种利用基频移频的多元暂态特征故障度配电网单相接地选线方法。为了保留暂态特征的全景性，去除暂态零序电流中的基频分量，采用希尔伯特变换对暂态零序电流解析信号进行计算。之后，引入位移因子去除基频，保留所有的瞬态特征，并计算了3种典型瞬态特征指标。最后，采用Copula计算瞬态特征随机变量的联合分布密度函数并计算各线路的故障度，选择故障程度最大的馈线作为故障馈线。建立不同故障条件下的径向配电网样本模型、电弧故障模型以及风机和光伏模型的IEEE 34节点测试系统，验证了所提方法的有效性。,"['故障选线', '基频移频', 'Copula函数', '概率密度', '多元暂态特征故障度']",T36,T11,4.0,0.7409424110190443,摘要:故障检测；关键词:故障选线,0.2710761975463649,0.1495886501360313,0.8422222222222222,T36,A31,A34,5.5,0.5965117149696779,标题:配电网；摘要:配电网；摘要:馈线,0.052591730999889,0.0530057562769207,0.8655555555555555,A07,False,False,False,high,high,high
