document_id,ch_name,ch_abstract,keywords,technical_cluster_id,technical_secondary_id,technical_evidence_score,technical_margin,technical_evidence,technical_semantic_score,technical_semantic_margin,technical_confidence,technical_semantic_top,application_cluster_id,application_secondary_id,application_evidence_score,application_margin,application_evidence,application_semantic_score,application_semantic_margin,application_confidence,application_semantic_top,abstract_missing,title_missing,keywords_missing,gold_quality,technical_gold_quality,application_gold_quality
ZH_0017,计及拓扑相似性的含分散式风电配网双层优化重构方法,高比例风电接入背景下，配网优化重构是缓解弃风、失负荷问题的一种有效手段。多对象优化重构作为非凸非线性优化问题，同时含大量离散变量求解难度较大，为此建立了基于拓扑相似性的含高比例分散式风电配网双层交互式优化重构模型。模型设计了支路复介数相似度评价指标，来衡量所有辐射状拓扑的相似度，再将相似网络进行聚类，形成了重构层的树状解空间。重构层以分段/联络开关状态为决策变量优化网络拓扑结构，并传输至调度层；调度层以分散式风电出力、储能运行状态、无功补偿装置功率及需求响应量为决策变量，进行配电网有功无功协同优化调度，以确定各对象最优运行状态并反馈到重构层，两层不断交互迭代得出最终策略。为适应该模型提出了一种剪枝和声搜索算法，其中和声库从树枝切换到枝内的过程，提高了重构层网络重构的求解效率。采用IEEE 33节点系统仿真测试，验证了所提方法在提升系统电压安全性、降低系统运行成本方面的优越性。,"['配电网', '分散式风电', '拓扑相似性', '双层优化重构', '二阶锥规划']",T37,T35,5.0,0.767286468378084,摘要:优化调度；关键词:二阶锥规划；摘要:网络重构,0.4587795390635762,0.3377604884148852,0.8977777777777778,T37,A31,A34,4.0,-0.3101975925868121,关键词:配电网；摘要:配电网,0.1607133871546819,0.1843029100941992,0.7022222222222223,A31,False,False,False,medium,high,medium
ZH_0018,基于改进FCM和最小互信息算法的户变关系辨识方法,"随着低压分布式光伏的高比例接入，传统的户变关系辨识方法利用电压与功率特征进行判断，受光伏出力影响较大。针对分布式光伏大规模接入下低压配电网的电气特征，提出了一种基于数据驱动的低压配电网户变关系辨识方法。首先，基于改进模糊C均值(fuzzy C-means, FCM)聚类算法，利用电压相关性对用户进行初步聚类划分。其次，在初步聚类的基础上，利用最小互信息算法排除光伏出力的影响，建立配变与用户的连接关系识别模型并用回归分析的思想求解，实现对户变关系的精确辨识。最后，通过对某地实际数据进行算例分析，验证了基于改进FCM和最小互信息算法的户变关系辨识方法在大规模光伏接入场景下的有效性。实验表明，该方法相比传统的电压和功率特征判别方法具有更高的准确率。","['低压配电网', '户变关系辨识', '拓扑识别', '电压相关性', '互信息']",T34,T42,17.0,0.8015770181679112,摘要:聚类算法；摘要:模糊C均值；标题:FCM；摘要:FCM；关键词:拓扑识别；标题:关系辨识；关键词:关系辨识；摘要:关系辨识,0.6822764497573046,0.5826929869136511,0.98,T34,A31,A34,11.5,0.7060934860139244,关键词:配电网；摘要:配电网；标题:户变关系；关键词:户变关系；摘要:户变关系,0.3683345470061648,0.3478727261864169,0.98,A31,False,False,False,high,high,high
ZH_0019,基于参数自修正的配电网故障定位数字孪生技术研究,"配电网参数受天气条件和负载条件等因素影响会发生变化。由于传感装置安装有限、数据延时传输等因素，无法实时获得配电网准确参数，进而给传统故障定位方法的精度带来影响。针对以上问题，通过建立配电网数字孪生模型，基于配电网数字孪生模型的参数自修正技术，提出了一种定位模型随参数变化动态校正的配电网故障定位方法。同时，搭建了基于数字孪生服务器和实时数字仿真系统(real time digital system, RTDS)的数字孪生平台，实现了配电网实时的物理模型和数字孪生模型的同步运行。在算例仿真中，利用该数字孪生平台，验证了基于数字孪生技术的配电网故障定法方法。结果表明，该方法可在各类系统运行条件下实时修正配电网参数，显著提高配电网故障定位的速度和精度。","['数字孪生', '故障定位', '参数辨识', '最小二乘法', '正则化正交匹配追踪重构算法']",T36,T47,7.5,-0.0251364152132015,标题:故障定位；关键词:故障定位；摘要:故障定位,0.171777408079338,-0.179545822951439,0.8,T47,A31,A27,4.5,0.563894622117904,标题:配电网；摘要:配电网,0.0848316834450378,0.0278187294135998,0.8099999999999999,A37,False,False,False,high,high,high
ZH_0020,考虑声-振模态结合的抽水蓄能机组轴承故障诊断,为解决抽水蓄能机组轴承磨损故障难以监测和识别的问题，提出一种结合声振数据的双模态神经网络机组轴承诊断模型。首先分析了抽水蓄能机组声振特性，融合相似软阈值对奇异值分解去噪方法进行改进，有效消除非接触式传感器固有噪声干扰。其次提出逆巴克频谱变换方法，并结合巴克频谱变换和格拉姆角和场变换等特征工程技术，提取机组轴承的声纹和振动特征图。通过融合相对位置编码的自注意力机制和深度可分离卷积，建立特征图传递网络。同时运用多头自注意力机制和双向长短期记忆网络搭建了时序数据传递网络，并以平行网格架构构建了机组轴承故障诊断模型。实验对比分析表明，所提方法具有较高的故障识别准确率，为抽水蓄能电站机组轴承监测问题提供了有效的解决途径。,"['抽水蓄能机组', '声-振模态', '奇异值分解', '特征工程', '故障诊断']",T36,T27,7.5,0.3840184887529986,标题:故障诊断；关键词:故障诊断；摘要:故障诊断,0.4162592507879377,0.3429892053785618,0.98,T36,A35,A16,7.5,0.6449829119277211,标题:抽水蓄能；关键词:抽水蓄能；摘要:抽水蓄能,0.304428367148154,0.1498779423408648,0.94,A09,False,False,False,high,high,high
ZH_0021,突发散热故障时的光伏MPPT变换器控制方法研究,"作为光伏发电系统的重要组成，MPPT变换器能够实现光伏电池最大功率点跟踪(maximumpowerpoint tracing, MPPT)控制。但在环境通风不畅和冷却装置失效等突发性散热故障情况下，变换器极易发生过热停机保护，导致光伏电池无法输出功率，严重影响光伏发电的可靠性与经济性。为此，以一个300 W级MPPT变换器为对象，对其功率器件温升特性进行了试验分析。随后，结合传统MPPT算法和主动热管理策略，提出了一种突发散热故障时的光伏MPPT变换器控制方法。通过对器件驱动信号占空比的动态限制和开关频率的分级调节，所提方法能够主动调整器件工作损耗，进而充分挖掘变换器输出功率。相关实验表明，所提方法可最大程度保留变换器散热故障时的光伏出力，并减少散热故障修复前的光伏发电经济损失。根据实验结果，构建了所提方法性能评价指标，并分析了方法性能的影响因素。","['光伏发电', '最大功率点跟踪控制', '功率器件', '结温估计', '主动热管理']",T49,T35,4.0,0.7086728287441534,关键词:主动热管理；摘要:主动热管理,0.0630097426742179,-0.0809083661131898,0.7822222222222223,T35,A38,A34,4.5,-0.2746461019988604,标题:MPPT；摘要:MPPT,0.2698120195796992,0.095384985722425,0.73,A38,False,False,False,medium,high,medium
ZH_0022,“技术—组织—环境”视域下数字经济赋能低碳转型发展的路径,数字经济的蓬勃发展为深入推进低碳转型提供了有力的技术、管理和制度手段，但我国现阶段仍存在数字技术创新水平有限、数字人才供给能力不足、数字治理体系亟待健全等问题，制约了数字经济对于低碳转型发展的赋能作用。文章基于“技术—组织—环境”（TOE）框架，探讨数字经济对低碳转型发展影响的技术迭代路径、管理变革路径及制度优化路径，阐述数字经济在低碳转型发展中的重要作用，为促进我国发展数字经济助力“双碳”目标实现提出政策建议。,"['数字经济', '低碳转型', 'TOE框架', '节能减排', '碳中和']",T46,T10,3.0,0.7305298388128671,关键词:TOE框架,0.1996848008779714,0.0752131343776233,0.7866666666666666,T46,A40,A44,8.5,-0.1004338965984548,标题:数字经济；关键词:数字经济；摘要:数字经济；摘要:技术创新,0.5617024216292078,0.2622068610314444,0.8600000000000001,A40,False,False,False,high,high,high
ZH_0023,全球高超声速技术发展态势分析,高超声速技术是未来航空航天领域的制高点，具有重要的战略性和前瞻性意义。文章采用文献计量/综述、国内外官方机构/权威网站调研等方法对全球高超声速技术发展态势进行分析。研究发现，针对高超声速技术的研究主要集中在军事领域，其中动力推进技术、制导与控制技术、新型材料和热防护技术等是该领域的研究重点方向。通过梳理各国研发态势发现，未来涉及高超声速武器研发的相关核心技术仍是研究的重点，同时各国正加快优先布局高超声速防御系统，加强与合作国在技术研发、联合防空和导弹防御等方面的合作，以提升地区防御力和威慑力。,"['高超声速技术', '高超声速武器', '动力推进技术', '制导与控制技术', '新型材料和热防护技术', '高超声速风洞', '高超声速防御系统']",T45,T11,5.5,-0.1471959406519883,摘要:文献计量；标题:发展态势；摘要:发展态势,0.4910478451338277,0.3200289953429402,0.7855555555555556,T45,A49,A19,20.5,0.7469902088426628,摘要:航空航天；标题:高超声速；关键词:高超声速；摘要:高超声速；关键词:武器；摘要:武器；关键词:制导；摘要:制导；关键词:防御系统；摘要:防御系统,0.8108760284590916,0.1927872060190204,0.98,A49,False,False,False,high,high,high
ZH_0025,黄河上游地区市域数字经济与绿色发展耦合协调度及提升路径,“数字中国”与“美丽中国”建设背景下，解析数字经济与绿色发展的耦合协调关系是推进区域高质量发展的重要议题。文章以黄河上游17个地级市为研究区，基于熵权法、耦合协调度模型与障碍度模型，剖析2010—2019年数字经济与绿色发展耦合协调关系时空演变特征及障碍因子，进而提炼不同类型区数字经济与绿色发展耦合协调发展的提升路径。结果表明：(1)研究期内耦合协调度呈“V”字形态势，形成北部优于中、南部的空间格局，且多中心趋势明显。(2)影响数字经济与绿色发展2个子系统耦合协调发展的突出问题集中于产业基础设施建设、技术与人才的投入以及对人民生活和环境的影响。(3)研究区耦合协调发展类型区可划分为高数字化—高绿色化区（H-H型）、高数字化—低绿色化区（H-L型）、低数字化—高绿色化区（L-H型）、低数字化—低绿色化区（L-L型）4类。(4)H-H型应以城市群或中心城市为发展核心，H-L型应以主导产业转型升级为目标导向，L-H型应以健全数字经济产业基础为发展手段，L-L型应以吸引外部投资与承接产业转移为发展关键。,"['黄河上游地区', '数字经济', '绿色发展', '耦合协调度', '城市群与中心城市', '基础设施', '人才']",T44,T41,8.5,0.7153890511610803,标题:耦合协调度；关键词:耦合协调度；摘要:耦合协调度；摘要:障碍度模型,0.5918387699070222,0.5721066679572964,0.98,T44,A40,A44,7.5,0.0217525481338428,标题:数字经济；关键词:数字经济；摘要:数字经济,0.332649877639712,0.1553753438131634,0.8839278029472273,A40,False,False,False,high,high,high
ZH_0028,基于健康指数的架空线路运行状态评价方法研究,针对现有架空线路运行状态评估存在的问题，提出一种基于健康指数的架空线路运行状态综合评估方法。该方法结合架空线路运行特点，综合考虑线路本体及天气、环境等外力因素影响，系统地研究了影响线路健康状况的各级关键因素及其影响系数。考虑不同影响因素重要程度，采取定性、定量相结合的方式，提出了层次分析法、优劣解距离法、专家研讨法三者相结合的线路健康指数计算方法。利用该方法对南京某实际110 kV架空线路运行状态进行现场验证，证明了所提方法的有效性。所提方法不仅适用于架空线路健康状态的评估，也可为其他电力设备的健康状态评估提供参考。,"['健康指数', '架空线路', '状态评价']",T41,T28,8.5,0.7474206149374509,摘要:层次分析法；标题:健康指数；关键词:健康指数；摘要:健康指数,0.4597475322203396,0.1958615352675072,0.98,T41,A37,A08,6.5,0.7207395805803887,标题:状态评价；关键词:状态评价,0.2478827478675447,0.0052827184313475,0.98,A37,False,False,False,high,high,high
ZH_0029,计及劣化状态和随机故障的光伏发电系统视情维修模型以及最优检修策略,针对现有光伏发电系统维修策略研究中通常仅考虑劣化状态导致维修决策不合理等问题，提出了一种计及劣化状态和随机故障的光伏发电系统视情维修模型及最优检修策略。首先，以离散状态下的Markov过程为基础，将随机故障对维修策略的影响引入到光伏发电系统视情维修建模中，建立光伏发电系统计及劣化状态和随机故障状态的视情维修模型，定期检测光伏发电系统的状态。当系统状态超过预防性维修阈值时进行不完全维修；出现随机故障时进行最小维修；达到故障状态时进行更换。然后，以光伏发电系统长期稳定运行的最小总成本率为目标，采用一种改进的黏菌优化算法求取光伏发电系统最佳检测周期和预防性维修阈值。最后，以某光伏发电系统为例，通过对模型参数的灵敏度分析和传统不考虑随机故障维修模型的对比研究，验证了所提模型及策略的有效性和可行性。,"['光伏发电系统', '视情维修', 'Markov过程', '随机故障', '预防性维修阈值']",T37,T36,4.5,0.7058561406399466,标题:最优检修；摘要:最优检修,0.0001171998647587,-0.1010275668575239,0.8099999999999999,T36,A34,A37,7.5,0.7135552210348532,标题:光伏；关键词:光伏；摘要:光伏,0.1173509657674595,-0.0460341354653336,0.94,A37,False,False,False,high,high,high
ZH_0033,交流故障下高压直流系统无功特性分析及无功控制策略研究,"现有低压限流环节(voltage dependent current order limitation,VDCOL)使得高压直流系统的有功和无功强耦合，不能在交流故障持续及恢复过程中充分利用换流站自身的无功支撑能力来改善其恢复性能。该文以CIGRE HVDC标准测试模型与贵广Ⅱ工程模型作为算例，对两种模型交流故障下的直流电流及无功功率可运行范围进行了分析计算，并在PSCAD/EMTDC仿真程序中进行了验证；接着，对VDCOL的外特性进行了分析，结果表明其输出的直流电流指令不在所计算的可运行范围内；最后，采用了一种替换VDCOL的无功控制策略，该策略不仅能保证故障下直流两侧的控制指令位于可运行范围内，也能改善高压直流系统的故障恢复性能。","['高压直流', '无功功率', '换相失败', '交流故障']",T49,T14,4.5,0.574996384642426,标题:控制策略；摘要:控制策略,0.084210100029373,0.1071170331601849,0.8099999999999999,T13,A32,A37,12.5,0.7203904120607887,标题:高压直流；关键词:高压直流；摘要:高压直流；摘要:HVDC；关键词:换相失败；摘要:换流站,0.5765657670720957,0.4142172290056332,0.98,A32,False,False,False,high,high,high
ZH_0038,计及(火用)效率的电-气-热综合能源系统多目标优化调度方法,"为解决综合能源系统(integrated energy systems,IES)难以量质协同运行，且求解时间较长的问题，该文提出了一种计及(火用)效率的电-气-热综合能源系统多目标优化调度方法。首先，该文构建了IES模型，结合热力学第一、二定律，推导了该IES不同能源网络的源侧和负荷侧的(火用)方程以及(火用)效率等表达式；其次，为降低求解时间，提出了一个基于线性权重法的多目标函数求解与决策方法；最后，通过算例分析，验证了所提模型与方法的有效性。分析结果表明，相比于传统IES的优化问题，模型中考虑(火用)效率的多目标函数保证了能源品质的传输，促进了IES的量质协同运行，且该文所提求解方法的求解时间相比于遍历权重法降低了90.22%。","['综合能源系统', '多目标优化', '(火用)效率', '求解时间']",T37,T13,12.0,0.6818546929638049,标题:优化调度；摘要:优化调度；标题:多目标优化；关键词:多目标优化；摘要:多目标优化,0.3101872670795563,0.156104949741464,0.98,T37,A33,A31,7.5,0.7627338089697568,标题:综合能源系统；关键词:综合能源系统；摘要:综合能源系统,0.4425995829113756,0.3052414926411203,0.98,A33,False,False,False,high,high,high
ZH_0039,计及自适应阶梯碳势-碳价与供需双响应基于主从博弈的综合能源系统低碳经济调度,"针对碳流视角下综合能源系统(integrated energy system,IES)低碳化调度潜能挖掘不充分和用能侧碳排放责任承担不足的问题，提出了计及自适应阶梯碳势-碳价与供需双响应基于主从博弈的IES低碳经济调度策略。首先，设计自适应阶梯碳势-碳价模型，并构建基于能量枢纽矩阵标准化模型的IES碳流模型，获取用户侧各能源负荷节点碳势，进而完成碳势分级下碳价区间的划分；其次，兼顾源荷两侧的灵活调整及响应机制，建立用户侧参与的IES主从博弈低碳经济调度模型，上层IES运营商通过制定动态变化的负荷节点碳势-碳价，引导下层用户聚合商低碳化用能；最后，提出改进霜冰优化算法(improved rime optimization algorithm,IRIME)，利用其独特阶梯式逐步搜索策略与主从博弈迭代过程相贴合的特性，并改进权重系数设计与选择策略，实现主从博弈模型的高精度、快速求解。仿真结果表明：所提自适应阶梯碳势-碳价模型提升了用户侧的碳势感知能力，与阶梯型碳排放固定碳价模型相比可进一步降低4.76%的碳排放量，结合供需双响应机制可提高1.13%的IES运营商收益和降低0.81%的用户聚合商成本；IRIME提升了模型求解的快速性，同时改善了主体间博弈结果的均衡性；所提调度策略实现了碳排放责任的流动转移与两主体间的协同低碳经济运行。","['综合能源系统', '碳排放流', '自适应阶梯碳势-碳价', '供需双响应', '主从博弈']",T38,T13,8.5,0.65252780207903,标题:主从博弈；关键词:主从博弈；摘要:主从博弈；摘要:博弈模型,0.2944064530397624,0.1230977459426517,0.98,T38,A33,A44,7.5,0.3745678667376292,标题:综合能源系统；关键词:综合能源系统；摘要:综合能源系统,0.314900378920359,0.2754847624116371,0.98,A33,False,False,False,high,high,high
