document_id,ch_name,ch_abstract,keywords,technical_cluster_id,technical_secondary_id,technical_evidence_score,technical_margin,technical_evidence,technical_semantic_score,technical_semantic_margin,technical_confidence,technical_semantic_top,application_cluster_id,application_secondary_id,application_evidence_score,application_margin,application_evidence,application_semantic_score,application_semantic_margin,application_confidence,application_semantic_top,abstract_missing,title_missing,keywords_missing,gold_quality,technical_gold_quality,application_gold_quality
ZH_0048,长江经济带城市生态财富与产业结构变迁的空间关联及互动效应,文章以长江经济带110个地级及以上城市为研究样本，采用双变量空间自相关模型和面板向量自回归模型，实证分析了2012—2021年其生态财富与产业结构变迁的空间关联特征及互动效应。结果表明：(1)10年间长江经济带城市生态财富波动增长，年均增长率为2.12%，且呈现出“西高东低”的空间分布格局；城市产业结构高级化、合理化水平整体呈上升趋势，均表现出“下游地区>中游地区>上游地区”的分布特征。(2)长江经济带城市生态财富与产业结构变迁存在显著的空间依赖与关联特征，且上游地区空间集聚特征在减弱，中下游地区持续增强。(3)长江经济带城市生态财富与产业结构高级化互为Granger因果关系，产业结构合理化是城市生态财富的单向Granger原因；城市生态财富与产业结构高级化之间及生态财富对产业结构合理化的脉冲响应曲线均呈现倒“U”形特征，且长期而言表现为正向波动响应。方差分解结果显示，城市生态财富主要受自身影响，但产业结构变迁对其仍具有一定程度的影响能力。,"['城市生态财富', '产业结构变迁', '空间关联', '互动效应', '绿色低碳发展', '长江经济带']",T48,T42,1.0,0.7205280110119405,摘要:空间自相关,0.1518432481877241,0.0037715072281472,0.6755555555555555,T48,A43,A16,7.5,0.7368283092038097,标题:产业结构；关键词:产业结构；摘要:产业结构,0.2070041376301253,0.1202022085986412,0.98,A43,False,False,False,medium,medium,high
ZH_0050,符号视角下城市街巷地名的空间特征及旅游化利用——以沈阳市为例,地名作为特定空间实体的文化记忆和符号表达，承载着历史文化和城市记忆，对推动城市休闲文化发展、为经济发展注入新活力具有重要作用和意义。文章以沈阳市街巷地名为研究对象，利用核密度分析法，从符号学视角探讨了沈阳市街巷地名的空间分布特征及旅游化利用方式。结果表明：(1)沈阳市街巷地名总体上表现为生活化、商品化和规模化的分异性，地域空间上呈现差异化特征。(2)沈阳市街巷地名空间集聚性分布，呈现出“东南密集，西北稀疏”的空间特征，由核心区向外部边缘区逐渐降低的变化趋势。(3)街巷地名作为旅游化利用的重要文化资源，以点线面形式的元素融入生活空间、消费空间及产业空间等城市功能空间，形成情感符号、商业符号及文化符号。街巷地名旅游化利用借助旅游主体、旅游客体及旅游介体，共同推动旅游线路规划、主题场景定位以及旅游地品牌形象的动态建设和科学管理。,"['街巷地名', '空间特征', '符号表征', '旅游化利用', '地名文化', '历史文化遗产']",T13,T48,3.0,0.6973217237079142,关键词:表征,-0.0741191434227108,-0.161987687800613,0.7266666666666667,T48,A45,A28,10.5,0.7488818301617071,标题:旅游；关键词:旅游；摘要:旅游；关键词:文化遗产,0.2879379149795045,0.2062987868693365,0.98,A45,False,False,False,medium,medium,high
ZH_0051,长三角乡村旅游典型县新型城镇化与乡村共同富裕的共生演进的实证分析,文章基于共生理论，以长三角地区60个乡村旅游典型县为例，利用Lotka-Volterra物种竞争、共生协调度和时空地理加权回归等多元集成模型，解析2000—2021年县域新型城镇化与乡村共同富裕共生演进的时空特征与机制。研究发现：(1)长三角乡村旅游典型县新型城镇化与乡村共同富裕持续良性共生演进，“以城带乡”特征明显，乡村正逐步追赶城镇。(2)中心城市更能引领乡村旅游典型县城镇与乡村共生发展，长三角形成了以上海、杭州、宁波和南京为核心向周围辐射的县域城乡共生发展空间格局。(3)乡村旅游典型县新型城镇化与乡村共同富裕的共生演进受多要素影响，其中城乡收入差距缩小和旅游资源禀赋不是绝对的促进因素，经济发展水平、旅游市场规模、旅游人才建设和适度的政府调控水平能够起到显著促进作用。,"['新型城镇化', '乡村', '共同富裕', '城乡共生发展', '共生演进', '旅游', '政府调控']",T48,T07,1.0,0.7129975274189386,摘要:空间格局,0.0549362036707903,-0.0500176612932948,0.6155555555555555,T07,A41,A45,15.0,0.2003634253212938,标题:城镇化；关键词:城镇化；摘要:城镇化；标题:共同富裕；关键词:共同富裕；摘要:共同富裕,0.6766406639994113,0.402595895152098,0.98,A41,False,False,False,medium,medium,high
ZH_0052,分接开关可控移相变压器保护配置及故障特征分析,移相变压器是一种经济型的潮流调节设备，可提高电网运行的安全性和经济性。为了实现分接开关可控移相变压器工程化应用，首先，针对电流电压互感器配置情况，提出了移相变压器的主保护配置方案，并分析了各保护元件的保护范围。其次，提出了基于控保协同的差动计算自适应调整策略，可根据分接开关的实时档位实现移相变压器差动保护计算的自适应调整。接着，给出了基于移相变压器差动平衡的各侧电流校验方法，可用于校验电流互感器的接入极性和参数。最后，通过仿真和实际波形，分析了不同故障下和空充时的波形特征以及保护的适应性，并证明了所提方法和保护配置的有效性。,"['移相变压器', '继电保护', '差动保护', '保护配置', '故障特征']",T32,T36,1.0,0.7069666621368892,摘要:配置方案,0.0685158540111691,-0.0930952704507911,0.6155555555555555,T36,A37,A26,10.5,0.7538850507271719,关键词:继电保护；标题:变压器；关键词:变压器；摘要:变压器,0.2980691369562284,0.2420360766226562,0.98,A37,False,False,False,medium,medium,high
ZH_0058,含光储充的配网虚拟电厂二次调频随机模型预测控制策略,"含光储充的主动配电网作为一种灵活的新型调节资源，可通过聚合其内部的多类分布式电源组成配网虚拟电厂(distribution-level virtual power plant,DVPP)进而整体参与系统二次调频，具有广阔的发展前景。但实际配电网内部情况复杂，存在储能配置有限导致可调容量不足、光伏短时出力难以预测导致控制不精确、功率分配不合理导致内部电压越限的问题，传统虚拟电厂调频策略难以适用。针对上述问题，提出了一种基于随机模型预测控制(stochasticmodel predictive control,SMPC)的DVPP二次调频策略，通过聚合模型设计、光伏不确定功率的场景树模型搭建、SMPC策略设计的方式实现了分布式电源出力扰动情况下DVPP快速、准确响应自动发电控制(automatic generation control,AGC)指令的目标，并有效降低了功率调节对系统内部电压的影响，为DVPP参与系统二次调频提供了理论基础。","['配网虚拟电厂', '二次调频', '随机模型预测控制', '动态功率跟踪']",T49,T26,3.5,-0.4278618510185413,标题:控制策略,0.0540528967051356,-0.3132989358467236,0.6144444444444445,T26,A31,A33,2.0,-0.514986122403917,摘要:配电网；摘要:分布式电源,0.1928447234418208,0.0929562685434494,0.5911111111111111,A31,False,False,False,needs_review,medium,needs_review
ZH_0067,旅游专业大学生乡村旅游创业意向的影响因素,文章基于创业事件模型、社会认知理论和社会认知职业理论，以旅游管理专业大四学生为研究对象，构建大学生乡村旅游创业意向影响因素理论模型，探究了其作用机理并识别出乡村旅游创业结果期望、可感知的乡村旅游创业能力的双重中介作用。研究发现：(1)冒险倾向、个体创新性对大学生乡村旅游创业意向的影响不显著。(2)不确定性容忍、成就渴望、乡村旅游创业榜样对大学生乡村旅游创业意向存在显著正向影响。(3)乡村旅游创业结果期望、可感知的乡村旅游创业能力在乡村旅游创业榜样的存在、乡村旅游创业榜样的绩效、不确定性容忍、成就渴望与乡村旅游创业意向之间起中介作用。,"['乡村旅游', '创业意向', '创业榜样', '个体创业特质', '创业能力']",T16,T20,1.0,0.7158554551304314,摘要:理论模型,0.1495773719263717,-0.0296038919254905,0.6155555555555555,T20,A45,A04,15.0,0.7242812627227777,标题:旅游；关键词:旅游；摘要:旅游；标题:乡村旅游；关键词:乡村旅游；摘要:乡村旅游,0.4065632564097444,0.3734375908769832,0.98,A45,False,False,False,medium,medium,high
ZH_0072,新阶段美国清洁能源战略解构与比较研究,当前美国政府积极推行清洁能源革命战略，系统解析美国战略部署的内在逻辑和实现路径，对我国深入推进能源革命具有现实意义。在系统论和政策范式理论基础上，文章选取政策目标、治理机制、政策工具三要素，设计提出宏观—中观—微观的战略政策研究框架模型。结果显示，美国将清洁能源作为实施气候安全“国策”的核心，聚焦科技创新、供应链安全、基础设施战略目标，构建政府统筹下跨机构决策、组织管理创新、全社会参与的推进机制，采用技术清单、规划蓝图、全链攻关、创新主体等政策工具。根据美国相关经验，并结合我国实际，建议强化宏观战略目标、完善创新推进机制，通过凝练若干技术清单、更新发展路线图，强化、重组或设立专项研究计划稳定支持，有组织推进战略科技力量技术攻关，推动国际深度合作等举措，建构全方位一体化清洁能源创新路径。,"['清洁能源', '战略', '政策范式', '美国', '科技创新']",T46,T32,1.0,0.7493225613235496,摘要:治理机制,0.3649498374394753,0.2094468665967832,0.6755555555555555,T46,A40,A46,4.0,0.5496632759608657,关键词:科技创新；摘要:科技创新,0.229139312894254,0.0690233997204694,0.8422222222222222,A40,False,False,False,medium,medium,high
ZH_0076,“健全主体功能区制度体系”的经济地理学讨论,党的二十届三中全会明确指出“健全主体功能区制度体系”。文章首先从主体功能区突出资源环境承载力的基础作用、强调发挥区域比较优势、遵循可持续发展目标导向等3个科学内涵出发，评价了主体功能区的政策价值和实施成效，揭示了不同主体功能的区域之间存在突出的发展差距问题。其次，基于经济地理学基本理论和方法，讨论了健全主体功能区制度体系的改革指向，主要包括：建设与高质量发展和中国式现代化建设相适配的主体功能区制度，完善主体功能和叠加功能良性互动的协同发展制度，创建以主体功能区为基础蓝图加快构建国土空间新体系、形成综合功能区布局的制度。最后，还就主体功能高质量发展和健全主体功能区制度体系的改革创新重点，进行了深入讨论。研究认为，经济地理学在主体功能区形成与发展中发挥了重要的科技支撑作用，新时代健全主体功能区制度体系也必将成为经济地理学发展的新动力。,"['主体功能区', '空间格局', '制度体系', '经济地理学', '高质量发展', '中国式现代化']",T48,T21,3.0,0.7091082663801727,关键词:空间格局,0.0444667572524198,-0.077798097284481,0.7266666666666667,T21,A51,A26,1.0,0.7195963278353359,摘要:国土空间,0.1262409893290496,-0.0028833726047429,0.6155555555555555,A26,False,False,False,needs_review,medium,needs_review
ZH_0078,浙江县域共同富裕的测度、评价及区域分异,文章从富裕和共享两个维度阐释共同富裕内涵，构建县域共同富裕指标体系，测度和评价了浙江县域共同富裕指数，并对共同富裕指数的区域分异进行了剖析。结果表明：(1)从总体评价来看，浙江县域共同富裕指数具有明显的梯队差异。(2)从分项评价来看，浙江县域共同富裕可以划分为共同富裕型、率先富裕型、相对滞后型、优先共享型县域4种类型。(3)从多尺度空间评价来看，浙江县域共同富裕指数均存在明显的区域差异，浙东北共同富裕水平较高，浙西南共同富裕水平较低。(4)从空间分布格局来看，向心力与离心力的共同作用使浙江县域共同富裕指数展现出显著空间集聚特征，空间外溢服从距离衰减规律。,"['共同富裕', '富裕和共享', '区域特征', '经济发展水平', '城乡差异', '因县施策', '高质量发展']",T41,T44,1.0,0.718515890272463,摘要:指标体系,0.0710585526209675,-0.0106007837681212,0.6155555555555555,T44,A41,A39,7.5,0.6766793532067278,标题:共同富裕；关键词:共同富裕；摘要:共同富裕,0.5157774335236424,0.3762810943337706,0.98,A41,False,False,False,medium,medium,high
ZH_0082,人工智能应用促进了长江经济带三大城市群的绿色创新吗？——基于“数字红利”和“数字鸿沟”视角,文章以2011—2021年长江经济带三大城市群面板数据为样本，利用空间杜宾模型实证检验了人工智能应用对绿色创新的空间效应。结果表明：(1)长江经济带三大城市群人工智能应用水平与绿色创新水平均存在显著的空间正相关，同时绿色创新水平的Moran's I值呈现距离衰弱特征。(2)在长江经济带三大城市群范围内人工智能应用能够显著促进本地绿色创新水平产生“数字红利”，但对其邻地绿色创新水平的负向溢出加剧了“数字鸿沟”，并且这种关系会伴随地理区位差异显著变化。此外，进一步分析发现人工智能应用对绿色创新水平的本地效应和溢出效应均存在先促进后抑制的“倒U型”影响关系。(3)空间效应衰减分析发现，人工智能应用对绿色创新水平的负向溢出效应呈地理距离衰减态势，450 km处达到最大溢出衰减边界。数字普惠金融和数字产业集聚在人工智能应用水平与绿色创新水平的“倒U型”影响关系中具有显著的调节作用。聚焦人工智能与绿色创新双重视角，为推动中国实现绿色低碳循环发展提供理论支撑和经验证据。,"['人工智能应用', '绿色创新', '倒U型曲线', '空间溢出效应', '衰减边界', '城市群']",T42,T48,2.0,0.3811134075726676,摘要:面板数据；摘要:空间杜宾模型,0.1972766302974634,0.1508100540904833,0.731111111111111,T42,A39,A26,7.5,-0.0445430284127784,标题:城市群；关键词:城市群；摘要:城市群,0.1243856234956929,-0.3181644886627038,0.8,A26,False,False,False,medium,medium,high
ZH_0084,基于电-碳点对点交易的虚拟电厂联盟与配电网协同低碳运行策略研究,"虚拟电厂(virtualpowerplant,VPP)可以通过先进的控制技术对海量分散的分布式能源进行有效聚合，为实现低碳发展提供了有效途径。为促进VPP在碳减排方面的积极作用，提出了一种VPP联盟和配电网多主体协同优化框架。首先，基于碳排放流理论制定了电-碳综合定价方法，激励VPP低碳运行。其次，考虑多个VPP之间采用合作联盟的形式进行共享交易，构建一种基于纳什议价理论的多VPP电碳点对点(peer-to-peer,P2P)交易机制模型，实现资源共享的同时兼顾个体利益和联盟效益。在此基础上，建立一种基于电-碳综合价格引导VPP间电碳P2P交易的VPP联盟-配电网协同优化双层模型。上层模型是多VPP之间电碳P2P最优交易问题，采用自适应步长交替方向乘子法实现多VPP间的分布式求解。下层模型则是配电网的最优经济调度问题。最后，通过算例验证了所提模型和方法的有效性。","['虚拟电厂', '碳排放流', '电-碳综合价格', '点对点交易', '纳什议价理论', '双层优化']",T12,T13,1.0,0.715499502204304,摘要:聚合,0.0235184693263415,-0.0321464128263994,0.6155555555555555,T13,A31,A33,4.5,-0.2764803218718382,标题:配电网；摘要:配电网,0.2623708805378147,0.0822834152011549,0.73,A31,False,False,False,medium,medium,medium
ZH_0088,基于灾害场景预估的配电系统韧性两阶段故障恢复策略,针对极端灾害所导致的停电事故频发，提前预估可能灾害场景，统筹部署可用应急资源对于提升配电系统韧性指数至关重要。对此，提出一种基于灾害场景预估的配电系统韧性两阶段故障恢复策略，该策略通过构建考虑时间累积效应的配电线路和交通道路中断模型，并采用蒙特卡洛模拟法对线路故障状态进行模拟完成对灾害场景的预估。进一步，基于所预估的灾害场景，以最小化移动应急资源到故障负荷或中断线路调度时间最短为目标，构建了包含移动应急电源充电站和维修人员维修站的灾前预定位模型，以避免高权重故障负荷的中断。此外，以高权重因子故障负荷随时间推移的甩负荷量加权和最小为目标，构建了基于移动应急资源调度的灾后恢复模型，以保证对高权重负荷的快速恢复。最后，基于改进的IEEE 33节点配电系统及其相应的交通运输网，并以所预估的灾害场景为例验证了所提两阶段故障恢复策略的有效性。,"['极端灾害', '场景预估', '预定位', '韧性', '故障恢复']",T39,T14,1.0,0.6805902702243581,摘要:蒙特卡洛,-0.0409558465326241,-0.2814980698260134,0.6155555555555555,T14,A31,A37,4.5,-0.3281389951462028,标题:配电系统；摘要:配电系统,0.0865500400369278,-0.2867071081871629,0.6699999999999999,A37,False,False,False,medium,medium,medium
